Pitch Bonded;68.15
Bricks And Blocks - Refractory - Tar Bonded;68.15
Bricks, Glass;70.16
Bridges, Iron Or Steel;73.08
Bridles;42.01
Briefcases;42.02
Brine;25.01
Briquettes (Coal);27.01
Brisling (Sprats) Prepared Or Preserved;16.04
Bristles, Animal;05.02
Broaching Tools;82.07
Broaching Machines;84.61
Broadcast, Radio;85.25 Or 85.27
Broadcaster, Fertiliser;84.32
Brocades - Cotton;52.08 To 52.12
Brocades - Man Made Filaments;54.07 Or 54.08
Brocades - Man Made Staple fibres;55.12 Or 55.16
Brochures, Booklets, Etc Printed -Advertising Material;49.11
Brochures, Booklets, Etc Printed - Other;49.01
Broderie Anglaise;58.10
Bromates And Perbromates;28.29
Bromides And Oxybromides;28.27
Bromine;28.01
Bronze (Alloy Of Copper And Tin);Chapter 74
Brooches -  Precious Metal;71.13
Brooches -  Imitation Jewellery;71.17
Brooders, Poultry;84.36
Broom Handles, Wood;44.17
Broomcorn Tops;14.04
Brooms;96.03
Broths;21.04
Brown Glass;70.04
Brown Sugar;17.01
Bruges Lace;58.04
Brush Handles, Wood;44.17
Brush Making Hair;05.02
Brushes;96.03
Brushes, Carbon Electrical;85.45
Bubble Bath;33.07
Bubble Levels;90.31
Bubble Wraps;39.20
Buckets Steel;73.23
Buckets Wood;44.16
Buckles Base Metal For Clothing, Travel Goods, Watches, Ect;83.08
Buckram;59.01
Buckwheat;10.08
Buds, Flower;06.03
Buds, For Grafting And Budding;06.02
Buffaloes (Live);01.02
Building Materials Of Asbestos Cement;68.11
Building Material Of Stone, Crude;25.15 Or 25.16
Building, Pre-Fabricated;94.06
Bulbs, Flower;06.01
Bulbs, Electric Lamp;85.39
Bulk Carriers;89.01
Bulkheads;73.08
Bullace;Chapter 08
Bulldozers;84.29
Bullet-Proof Glass;70.07
Bullets;93.06
Bullion Gold;71.08
Bullion Lead;78.01
Bullocks (Live);01.02
Bulls (Live);01.02
Bundles (Optical Fibre);90.01
Bung Covers, Base Metal;83.09
Bunting (Textile);63.07
Buoys;89.07
Burglar Alarms, Electrical;85.31
Burners, Furnace, Non-Electric;84.16
Burrs;90.18
Bushes;06.02
Butane;27.11
Butchers' Cleavers;82.14
Butt Welded Lath Tools;82.07
Butter, Butter Fat And Oil;04.05
Butter, Cocoa;18.04
Butter-Knives Of Base Metal;82.15
Butter Making Machines;84.34
Butterfly Nets;95.07
Butter Milk (Fresh);04.03
Butter Milk (Preserved);04.02
Buttons, Button Moulds And Button Banks;96.06
Buzzers;85.31
Cabinets (Furniture);94.03
Cabinets (Radio And Television);85.29
Cabinets, Filing Of Base Metal;83.04 Or 94.03
Cables - Electric, Insulated;85.44
Cables - Fitted With Connectors;85.44
Cables - General  Wiring, Electric, Insulated;85.44
Cables - Mains (Power Distribution), Insulated;85.44
Cables - Optical Fibre;85.44 Or 90.01
Cables - Or Iron Or Steel;73.12
Cables - Submarine Telecommunications, Insulated;85.44
Cables - Telecommunications, Insulated;85.44
Cables - Wire, Not Electrically Insulated, Aluminium;76.14
Cables - Wire, Not Electrically Insulated, Copper;74.13
Cable Making Machinery;84.79
Cable TV Equipment - Amplifier;85.43
Cable TV Equipment - Audio Receiver/Decoders;85.27
Cable TV Equipment - Integrated Receiver/Decoders;85.28
Cable TV Equipment - Line Extender;85.17
Cable TV Equipment -Optoelectronic Receiver;85.17
Cable TV Equipment - Optoelectronic Transmitter;85.17
Cables, Textile;56.07
Cables, Textile, Scrap Or Worn Out;63.10
Cableways;84.26
Cachets, Empty For Pharmaceutical Use;19.05
Cade Oil;38.07
Cadillo;53.03
Cadmium;84.07
Cadmium Pigment Colours;32.06
Caesar weed;53.03
Caffeine;29.39
Cage And Aviaries, Small Of Iron Or Steel;73.26
Cake, Oil-Seed;23.04 Or 23.05 Or 23.06
Cakes;19.05
Calamine;26.08
Calcimeters;70.17
Calcined Bauxite, Refractory Grade;38.24
Calcium Cyanamide;31.02
Calcium Hypochlorite;28.28
Calcium Nitrate;28.34
Calcium Tartrate (Crude);38.24
Calcium Ammonium Nitrate;31.02
Calcium Citrate (Crude);38.24
Calculating Instruments (Mathematical);90.17
Calculating Machines;84.70
Calculators;84.70
Calcutta Hemp;53.03
Calendars Of Any Kind, Printed (Except Advent Calendars);49.10
Calendaring Machines, Other Than Metalworking And Glass working;84.20
Calibrating Meters (Gas, Electric, Fluid, Supply);90.28
Calliper Brakes;87.14
Callipers;90.17
Calorimeters;90.27
Calvados;22.08
Calves;01.02
Camel Bark (Tyre Retreading);40.06
Cam Shafts;84.83
Camcorders;85.25
Camera Lenses (Mounted);90.02
Camera Power winders;90.06
Cameras - Cinematographic;90.07
Cameras - Digital;85.25
Cameras - Photographic;90.06
Cameras - Television;85.25
Cameras - Video;85.25
Campers (Motor-Homes);87.03
Camphor;29.14
Camping Goods - Knives Of Base Metal;82.11
Camping Goods - Stoves;73.21 And 74.18 And 76.15
Camping Goods -Textiles;63.06
Cams;84.13 Or 84.48
Can Casing Machines;84.22
Canary Seed;10.05
Candelabra - Antiques;97.06
Candelabra - Precious Metal;71.14
Candelabra - Other;94.05
Candelila Wax;15.21
Candles, Sulphur;38.08
Candles Other;34.06
Canes, Bamboo, Rattan And Tsinglee, Garden;14.01
Canes Walking;66.02
Cannabis Sativa (True Hemp) Not Spun;53.02
Canned Fruit And Nuts;20.08
Canned Vegetables;20.02 And 20.03 And 20.05
Canoes;89.03
Cans, Aluminium;76.12
Cans, Iron Or Steel;73.10
Cantala;53.05
Cantharides;05.10
Canvas, Cotton;52.09
Canvas, Prepared Painting;59.01
Capacitance Measuring Bridges;90.30
Capacitors, Electrical;85.32
Capers;Chapter 07
Capes - Knitted Or Crocheted Men's Or Boys;61.01
Capes - Other Than Knitted Or Crocheted Men's Or Boys;62.01
Capes - Knitted Or Crocheted Women's Or Girls;61.02
Capes - Other Than Knitted Or Crocheted Women's Or Girls;62.02
Capping Machines;84.22
Caps, Bathing;56.06
Capsicums, Sweet;Chapter 07
Capstans;84.25
Capsules - Base Metal, For Bottles, Etc;83.019
Capsules - For Pharmaceutical Products And Mechanical Light Fuel;96.02
Capsuling Machines;84.22
Car Coats - Knitted Or Crocheted Men's Or Boys;61.01
Car Coats - Other Than Knitted Or Crocheted Men's Or Boys;62.01
Car Coats - Knitted Or Crocheted Women's Or Girls;61.02
Car Coats - Other Than Knitted Or Crocheted Women Or Girls;62.02
Car Radios;85.27
Caramel;17.02
Caramels, Confectionery (Not Containing Cocoa);17.04
Carapicho;53.03
Caravans, Motorised I.E. Motor homes;87.03
Caravans, Not Mechanically Propelled And Parts;87.16
Caraway Seeds;09.09
Carbides;28.49
Carbines - Military;93.01
Carbines -Sporting;93.03
Carbon Blocks, Plates Or Other Semi-Manufactures;38.01
Carbon Brushes And Blanks;85.45
Carbon Dioxide;28.11
Carbon Electrodes;`85.45
Carbon Fibre;68.15
Carbon Fibre Reinforces With Plastic;Chapter 39
Carbon Film (Plastics);39.20
Carbon (Including Blacks);28.03
Carbon Paper;48.09 Or 48.16
Carbon Activated;38.02
Carbon, No-Electrical, Non-Ceramic, Articles Of;68.15
Carbon, Retort;27.04
Carbonaceous Pastes For Electrodes;38.01
Carbonates - Double Or Complex;28.42
Carbonates - Other;28.36
Carboxylic Acids;29.15 Or 29.16 Or 29.17 Or 29.18
Carboys, Glass;70.10
Carboys, Plastic;39.23
Carburettors;84.09
Carcinotrons;85.40
Card Clothing Foundation Fabric;59.11
Card Clothing Textile Machinery;84.48
Cardamoms;09.08
Cardboard Box And Carton Making Machinery;84.41
Cardigans Knitted Or Crocheted;61.10
Carding Fly;52.02
Carding Machines;84.45
Carding Tacks;73.17
Cardioscopes;90.18
Cardiographs;90.18
Cards - For Punched-Card Machines;48.23
Cards - Pictorial, Greeting And Picture Postcards;49.09
Cards - Playing;95.04
Cards - With Magnetic Strip;85.23
Cargo Nets, Textile;56.08
Cargo Ships;89.01
Carnauba Wax;15.21
Carnival Articles;95.02
Carp;Chapter 3
Carpet Underlay, Rubber;40.08
Carpet Yarn, Of Man-Made Filaments;54.02 Or 54.03
Carpets And Other Textile Floor Covering;Chapter 57
Carrageenan;13.02
Carriages, Baby And Parts;87.15
Carriages, Invalid;87.13
Carriages Not Mechanically Propelled And Parts;87.16
Carrier-Current Line Apparatus For Telecommunications;85.17
Carrots (Fresh);07.06
Carry Cots (Textile);63.07
Cars;87.03
Cartoning Machines;84.22
Cartons;48.19
Cartridge Sound Recorders;85.19
Cards - Ammunition;93.06
Cards - Blank (Including Industrial);93.06
Cards - Computer Tape;85.23
Cards - Recording Tape;85.23
Cards - Sound Head;85.22
Carts And Parts;87.16
Case Openers;85.02
Casein Glues;35.01
Casein, Caseinates And Other Casein Derivatives;35.01
Casein, Hardened, In Primary Forms;39.13
Cases For Spectacles, Binoculars, Cameras, Musical Instruments Or Guns;42.02
Cases, Clock;91.12
Cases, For Cutlery Wood;44.20
Cases, Paper Crimped;48.23
Cases, Watch;91.11
Cash Boxes, Base Metal;83.03
Cash Registers;84.70
Cashew Kernels, Salted Or Roasted;20.08
Cashew Nuts, Fresh Or Dried;08.01
Cashmere Goat Hair - Not Carded Or Combed;51.02
Cashmere Goat Hair - Carded Or Combed;51.05
Casing, Sausages Of Plastics;39.17
Casings Sausage Natural;05.04
Caskets, For Jewellery Wood;44.20
Casks - Aluminium;76.12
Casks - Iron Or Steel;73.09 Or 73.10
Casks - Plastic;39.23
Casks - Wood;44.16
Cassette Deck And Mechanisms;85.19
Cassette Tapes, Recorded Or Unrecorded;85.23
Cassettes For Cleaning;85.22
Cassia Pulp;13.02
Castanets;92.06
Casting Machines, Metal Foundry;84.54
Castor Oil, Hydrogenated;15.16
Caster Oil, Other;15.15 Or 15.18
Castor Seeds;12.07
Catalogues;49.11
Catalytic Preparations For Chemical Processes;38.15
Catapults, Aircraft Launching;88.05
Catches - Base Metal;83.02
Catches Safety;93.05
Catgut;42.06
Cathedral Glass;70.03
Catheters;90.18
Cathode-Ray Tubes;85.40
Cathodes For Electronic Valves And Tubes;85.40
Cathodes Of Copper;74.03
Cathodes Of Nickel;75.02
Cats;01.06
Cattle;01.02
Cauliflowers;07.04
Caustic Potash (Potassium Hydroxide);28.15
Caustic Soda (Sodium Hydroxide);28.15
Caviar And Caviar Substitutes;16.04
Ceiling Tiles Of Plastic;39.18
Cellular Rubber Mattresses, Cushions, Pillows;94.04
Celluloid Sheets;39.18
Cellulose Acetate (Including Tracetate), In Primary Form;39.12
Cellulose Based Glues Put Up For Retail Sale;35.06
Cellulose Fibre-Cement Articles Of;68.11
Cellulose, Regenerated Sheets;39.20
Cement Articles Of Whether Or Not Reinforced;68.10
Cement Based Paints;32.14
Cement Copper;74.01
Cement Making Machinery;84.74
Cements Or Mortars, Refractory;38.01 Or 38.16
Central Heating Boilers (Other Than Steam Generating Boilers) Iron Or Steel;84.03
Central Processing Unit, Computer;85.42 Or 84.73
Centrifugal (Spin) Dryers;84.21
Centrifuges;84.21
Ceramic Articles;Chapter 69
Ceramic Fibres;68.06 Or 69.03 Or 69.14
Ceramic Firing Testers (Fusible);38.24
Ceramic Making Machinery;84.74
Ceramic Working Machinery;84.56 Or 84.64
Cereal Husks;12.13
Cereal Straws;12.13
Cereals - Milled, Flaked, Etc;Chapter 11
Cereals - Prepared By Swelling Or Roasting;19.04
Cereals - Unmilled;Chapter 10
Cerium, Compounds;28.46
Cermets Non Radioactive;84.13
Cermets Radioactive;28.44
Chain, Copper;74.19
Chain Iron Or Steel;73.15
Chair Lifts;84.28
Chairs;94.01 Or 94.02
Chalk, Drawing, Ect;96.09
Chalk, Natural;25.09
Chamois;41.14
Charmotte Earth;25.08
Champagne;22.04
Chantilly Lace;58.04
Charcoal, Activated;38.02
Charcoal, Wood;44.02
Charcoals, Drawing;96.09
Chargers (Accumulators);85.04
Charts;49.05
Chassis Without Engines For Motor Vehicles;87.08
Chassis Fitted With Engines For Motor Vehicles;87.06
Checking Instruments;See Instruments And Apparatus
Checking Machines, Weight Operated;84.23
Cheese;04.06
Cheese Fondues;21.06
Cheese Cloth;63.07
Chemical Lighters;96.163
Chemical Mixtures And Preparations;Chapter 30 To 38
Chemicals Organic;Chapter 29
Chemicals Inorganic;Chapter 28
Chemistry Set (Toy);95.03
Chenille Fabrics;58.01 Or 58.06
Chenille Yarns;56.06
Cheque Books;49.07
Cheque-Writing Machines;84.72
Cheroots;24.02
Cherries, Fresh;08.09
Chestnut, Fresh And Dried;08.02
Chewing Gum (Sugar);17.04
Chewing Gum (Sugar Free);21.06
Chickens (Gallus Domesticus);01.05
Chicory, Roasted;21.01
Chicory Root Unroasted;06.01
Chicory Salad Fresh Or Chilled;07.05
Chiffon Twist;50.04
Chimney Pots, Cowls, Liners Of Ceramics;69.05
China Clay;25.07
China Clay Working Machines;84.74
China Jute;53.03
China;Chapter 69
Chinaware, Domestic;69.11
Ching-Ma;53.03
Chiolite, Natural;25.27
Chipboard, Wood (Particle Board);44.10
Chips, Wood;44.01
Chipwood;44.04
Chiropody Sets And Appliances;82.14
Chisels, Cold;82.05
Chisels, Wood;82.05
Chitin;39.13
Chlorates And Perchlorates;28.29
Chlorides Of Metal (Other Than Sodium);28.27
Chlorides And Oxychlorides, Of Non-metals;28.12
Chlorides, Double Or Complex;28.42
Chlorine;28.01
Chlorites And Hypochlorite's;28.28
Chlorsulphuric Acid;28.06
Chocolate - Confectionery;18.06
Chocolate - Couverture;18.06
Chocolate - Milk Crumb;18.06
Chocolate - Moulded;18.06
Chocolate - Preparations;18.06
Chocolate - White;17.04
Chocolate Manufacturing Machinery;84.38
Choline Chloride;29.23
Christmas Cards;49.09
Christmas Crackers;95.05
Christmas Stockings;95.05
Christmas Tree Decorations;95.05
Christmas Tee Lights;94.05
Chlomate, Dichromate's And Perchromates;28.41
Chromite Bricks, Unfired;68.15
Chromium Oxide And Hydroxides;28.19
Chromium;81.12
Chromium Colours;32.06
Chromium Ores And Concentrates;26.10
Chucks;84.66
Chutes - Escape;88.03
Chutes - Sliding;73.08 Or 7.25 Or 73.26 Or 84.28
Chutes - Water;95.08
Chutes - Water Sport Equipment;95.06
Chutney, Mango;20.01
Cider;22.06
Cider Making Machinery;84.35
Cigar And Cigarette Holders;96.14
Cigarette Vending Machines;84.76
Cigarette Boxes, Wood;44.20
Cigarette Cases Copper;74.19
Cigarette Cases Iron Or Steel;73.26
Cigarettes;24.02
Cigarillos;24.02
Cigars;24.02
Cinchona Bark;12.11
Cinematographic Sound Reproducers;85.19
Cinematographic Cameras;90.07
Cinematographic Film - Sensitised And Unexposed, In Rolls;37.07
Cinematographic Film - Exposed And Developed;37.06
Cinematographic Film - Exposed But Not Developed;37.04
Cinematographic Projectors;90.07
Cinematographic Sound Recorders;85.19
Cinnamon;09.06
Circuit Breakers, Electrical;85.36 Or 85.36
Circular Saw Blades;82.02
Circuses, Travelling;953.08
Cisterns, Flushing, Plastic;39.22
Citrus Fruit, Waste, Dried;23.08
Citrus Fruit;Chapter 08
Citrus Fruit Juice (No Added Water);20.09
Civet;05.10
Clamps;82.05
Clams;03.07 Or 16.05
Clarinets;92.05
Clasps, Non Locking, Base Metals For Handbags, Travel Goods Ect;83.08
Claws;05.07
Clay;25.07 Or 25.08
Clay Expanded;68.06
Cleaners, Vacuum;85.08
Cleaning Kits For Video/Audio;85.22
Cleaning Machinery, Textile;84.51
Cleaning Preparations;34.02
Cleansing Creams;33.04
Cleansing Oils;27.10
Cleansing Tissues;48.18
Cleavers, Butchers (Base Metal);82.14
Clementine's;Chapter 08
Clerical Garments And Vestlets;61.14 Or 62.11
Climbing Sticks;66.02
Clinical Waste;38.25
Clinkers (Mineral);26.21
Clinkers (Cement);25.23
Clippers - Animal Hair (Machinery);84.36
Clippers - Hair, Electric;85.10
Clippers - Hair, Non Electric;82.14
Clippers - Nail;82.14
Cloaks - Knitted Or Crocheted Men's Or Boys;61.01
Cloaks - Other Than Knitted Or Crocheted Men's Or Boys;62.01
Cloaks - Knitted Or Crocheted Women's Or Girls;61.02
Cloaks - Other Than Knitted Or Crocheted Women's Or Girls;62.02
Clocks - Clock Radios;85.27
Clocks - Cases And Parts Of Clock Cases;91.12
Clocks - Glasses Of Plastic;39.24 Household                  3923 If Disposable
Clocks - Glasses, Not Optically Worked;70.15
Clocks - Movements Complete And Assembled;91.09
Clocks - Movement Complete Unassembled Or Partly Assembled;91.10
Clocks - Incomplete Assembled;91.10
Clocks - Parts;91.14
Clocks With Watch Movement;91.03
Clocks Other Than With Clock Movement;91.04 Or 91.05
Clogs Straps;64.06
Clog Making Machinery;84.65
Cloth - Iron Or Steel;73.14
Cloth - Photographic Sensitised, Unexposed;37.03
Cloth - Wire, Aluminium;76.16
Cloth - Wire, Copper;74.14
Cloth -Clothing;42.03
Clothing Accessories - Knitted Or Crocheted, Not Elsewhere Specified Or Included;61.17
Clothing Accessories - Other Knitted Or Crocheted Not Elsewhere Specified Or Clothing Accessories - Included;6217
Cloths, Cleaning Textile;63.07
Clover;12.14
Clover Seed And Seed Of Clover Like Plant;12.09
Cloves;09.07
Clubs, Golf (Toy);95.03
Clubs, Golf (Sport);95.06
Clutch Linings, Unmounted;68.13
Clutches And Clutch Brake Assembled For Machinery;84.83
Clutches For Motor Vehicles;87.08
Co-Axial Cable;85.44
Coach Screws, Of Iron Or Steel;73.18
Coaches And Omnibuses;See Motor Vehicles
Coaches, Railway And Tramway, Mechanically Propelled;86.03
Coaches, Railway, Not Mechanically Propelled;86.05
Coal Gas;27.05
Coal Tar;27.06
Coal;27.01
Coal Cutters;84.30
Coal Tar Pitch;27.08
Coal Tar Pitch, Articles Of;68.07
Coalfish (Saithe);03.01 Or 03.02 Or 03.03 Or 03.05 Or 16.04
Coats And Similar Articles - Men's And Boys Knitted Or Crocheted;61.01
Coats And Similar Articles - Men And Boys Other Than Knitted Or Crocheted;62.01
Coats And Similar Articles - Women's And Girls Knitted Or Crocheted;61.02
Coats And Similar Articles - Women And Girls Other Than Knitted Or Crocheted;62.02
Coat Hangers - Iron Or Steel;73.23
Coat Hangers - Plastics;39.26
Coat Hangers - Wood;44.21
Coating Preparations;38.10
Coating Machinery, Textile;84.51
Coats, Textile;61.01 Or 61.02 Or 62.01 Or 62.02
Cobalt;84.05
Cobalt Oxides And Hydroxides;28.22
Cochineal;05.11
Cochineal Extract;32.03
Cockles;03.07 Or 16.05
Cocoa - Beans;18.01
Cocoa - Butter;18.04
Cocoa -Paste;18.03
Cocoa - Powder, Unsweetened;18.05
Cocoa - Preparations;18.06
Cocoa - Shells And Husks;18.02
Cocoa - Skins;18.02
Cocoa - Waste;18.02
Coconut (Copra) Oil;15.13 Or 15.16 Or 15.18
Coconut Shells;14.04
Coconut Shells, Worked;96.02
Coconuts Fresh Or Dried;08.01
Cocoons, Silk Worm - Suitable For Reeling;50.01
Cocoons, Silk Worm - Unsuitable For Reeling;50.03
Cod Liver Oil, In Bulk;15.04 Or 15.16 Or 15.18
Cod;Chapter 3
Cod Liver Oil, Put Up As A Medicament;30.04
Coffee Processing Machinery;84.38
Coffee - Extracts, Essences And Concentrates;21.01
Coffee - Instant;21.01
Coffee - Raw, Roasted And Filter;09.01
Coffee - Substitutes Containing Coffee;09.01
Coffee - Substitutes Not Containing Coffee;21.01
Coffee Mills, Domestic, Non Electric;82.10
Coffee Or Tea Makers, Electric Domestic;85.16
Coffee Or Tea Makers, Electric Non Domestic;84.19
Coffer-Dams;89.07
Coffins Of Wood;44.21
Cog Wheels;84.83
Cognac;22.08
Coin - Blanks Of Nickel;75.08
Coin - Collections;87.05
Coin - Jewellery;Chapter 71 Or 97
Coin - Legal/Non Legal Tender;71.18
Coin -Scrap;71.18
Coin Sorting Counting And Wrapping Machines;84.72
Coir Fibre Not Spun;53.05
Coir Yarn;5.08
Coke Ovens;84.17
Coke And Semi Coke Of Coal Lignite Or Peat;27.04
Coke Pitch;27.08
Coke Petroleum;27.13
Cola Beverage;22.02
Cola (Kola) Extract;13.02
Cola (Kola) Nuts;08.02
Colanders, Iron Or Steel;73.23
Cold Cathode Valves And Tubes;85.40
Collages;97.01
Collarettes;61.17 Or 62.17
Colombia Pita;53.05
Colour Lakes;32.05
Colouring Matter;Chapter 32
Combine Harvester - Threshers;84.33
Combine Harvester Threshers Engines;84.07 Or 84.08
Combs, Hair;96.15
Combs, Textile Machinery;84.48
Communication Apparatus, Tele Communication;85.17
Communication Apparatus Radio;85.17
Communion Wafers;19.05
Compact Discs;85.23
Compact Discs (Cd) Rom Drive Readers;84.71
Compact Disc Players, Reading Systems;85.19
Combined With A Radio Receiver;85.27
For Use In Television;85.21
Comparators;90.17 Or 90.31
Compasses;90.14
Composing Sticks, Hand Operated;96.11
Composition Leather;41.15
Compound Optical Microscopes;90.11
